SPB	Charlotte Amalie	U.S. Virgin Islands	Charlotte Amalie Harbor Seaplane Base
SPC	Sta Cruz de la Palma, La Palma Island	Spain	La Palma Airport
SPD	Saidpur	Bangladesh	Saidpur Airport
SPI	Springfield	United States	Abraham Lincoln Capital Airport
SPN	I Fadang, Saipan	Northern Mariana Islands	Saipan International Airport
SPP	Menongue	Angola	Menongue Airport
SPR	San Pedro	Belize	John Greif II Airport
SPS	Wichita Falls	United States	Wichita Falls Municipal Airport / Sheppard Air Force Base
SPU	Split	Croatia	Split Saint Jerome Airport
SPX	Al Jiza	Egypt	Sphinx International Airport
SPY		Côte d'Ivoire	San Pedro Airport
SQD	Shangrao (Hengfeng)	China	Shangrao Sanqingshan Airport
SQG	Sintang	Indonesia	Tebelian Airport
SQJ	Sanming (Sha)	China	Sanming Shaxian Airport
SQL	San Carlos	United States	San Carlos Airport
SRA	Santa Rosa	Brazil	Luis Alberto Lehr Airport
SRE	Sucre	Bolivia	Alcantarí International Airport
SRG	Semarang	Indonesia	Jenderal Ahmad Yani Airport
SRK	Siorapaluk	Greenland	Siorapaluk Heliport
SRL	Mulegé	Mexico	Palo Verde Airport
SRP	Leirvik	Norway	Stord Airport, Sørstokken
SRQ	Sarasota/Bradenton	United States	Sarasota Bradenton International Airport
SRT	Soroti	Uganda	Soroti Airport
SRV	Stony River	United States	Stony River 2 Airport
SRY	Sari	Iran	Sari Dasht-e Naz International Airport
SRZ	Santa Cruz	Bolivia	El Trompillo Airport
SSA	Salvador	Brazil	Deputado Luiz Eduardo Magalhães International Airport
SSB	Christiansted	U.S. Virgin Islands	Christiansted Harbor Seaplane Base
SSG	Malabo	Equatorial Guinea	Malabo International Airport
SSH	Sharm El Sheikh	Egypt	Sharm El Sheikh International Airport
SSJ	Alstahaug	Norway	Sandnessjøen Airport, Stokka
SSR	Pentecost Island	Vanuatu	Sara Airport
SST	Santa Teresita	Argentina	Santa Teresita Airport
SSW	Friday Harbor	United States	Stuart Island Airpark
SSY	Mbanza Congo	Angola	Mbanza Congo Airport
STC	Saint Cloud	United States	Saint Cloud Regional Airport
STD	Santo Domingo	Venezuela	Mayor Buenaventura Vivas International Airport
STG	St George	United States	St George Airport
STI	Santiago	Dominican Republic	Cibao International Airport
STL	St Louis	United States	St. Louis Lambert International Airport
STM	Santarém	Brazil	Santarém - Maestro Wilson Fonseca International Airport
STN	London, Essex	United Kingdom	London Stansted Airport
STR	Stuttgart	Germany	Stuttgart Airport
STS	Santa Rosa	United States	Charles M. Schulz Sonoma County Airport
STT	Charlotte Amalie	U.S. Virgin Islands	Cyril E. King Airport
STV	Surat	India	Surat International Airport
STW	Stavropol	Russia	Stavropol Shpakovskoye Airport
STX	Christiansted	U.S. Virgin Islands	Henry E. Rohlsen Airport
SUB	Surabaya	Indonesia	Juanda International Airport
SUF	Lamezia Terme (CZ)	Italy	Lamezia Terme Sant'Eufemia International Airport
SUG	Surigao City	Philippines	Surigao Airport
SUI	Sukhumi	Georgia	Vladislav Ardzinba Sukhum International Airport
SUJ	Satu Mare	Romania	Satu Mare International Airport
SUK	Batagay-Alyta	Russia	Sakkyryr Airport
SUN	Hailey	United States	Friedman Memorial Airport
SUR	Summer Beaver	Canada	Summer Beaver Airport
SUV	Nausori	Fiji	Nausori International Airport
SUX	Sioux City	United States	Sioux Gateway Airport / Brigadier General Bud Day Field
SUY	Suntar	Russia	Suntar Airport
SVA	Savoonga	United States	Savoonga Airport
SVB	Sambava	Madagascar	Sambava Airport
SVC	Silver City	United States	Grant County Airport
SVD	Kingstown	Saint Vincent and the Grenadines	Argyle International Airport
SVG	Stavanger	Norway	Stavanger Airport, Sola
SVI	San Vicente Del Caguán	Colombia	Eduardo Falla Solano Airport
SVJ	Svolvær	Norway	Svolvær Airport, Helle
SVL	Savonlinna	Finland	Savonlinna Airport
SVO	Moscow	Russia	Sheremetyevo International Airport
SVQ	Seville	Spain	Seville Airport
SVR	Savissivik	Greenland	Savissivik Heliport
SVS	Stevens Village	United States	Stevens Village Airport
SVU	Savusavu	Fiji	Savusavu Airport
SVX	Yekaterinburg	Russia	Koltsovo Airport
SVZ	San Antonio del Tachira	Venezuela	Juan Vicente Gómez International Airport
SWA	Jieyang (Rongcheng)	China	Jieyang Chaoshan International Airport
SWF	Newburgh	United States	New York Stewart International Airport
SWL	San Vicente	Philippines	San Vicente Airport
SWO	Stillwater	United States	Stillwater Regional Airport
SWQ	Sumbawa Besar	Indonesia	Sultan Muhammad Kaharuddin III Airport
SWX	Shakawe	Botswana	Shakawe Airport
SXB	Strasbourg	France	Strasbourg Airport
SXK	Saumlaki-Yamdena Island	Indonesia	Mathilda Batlayeri Airport
SXM	Sint Maarten	Sint Maarten	Princess Juliana International Airport
SXP	Nunam Iqua	United States	Nunam Iqua Airport
SXR	Srinagar	India	Srinagar International Airport
SYB	Seal Bay	United States	Seal Bay Seaplane Base
SYD	Sydney (Mascot)	Australia	Sydney Kingsford Smith International Airport
SYF	Gabriola Island	Canada	Silva Bay Seaplane Base
SYM	Pu'er	China	Pu'er Simao Airport
SYO	Shonai	Japan	Shonai Airport
SYQ	San Jose	Costa Rica	Tobías Bolaños International Airport
SYR	Syracuse	United States	Syracuse Hancock International Airport
SYS	Saskylakh	Russia	Saskylakh Airport
SYU	Sue Islet	Australia	Warraber Island Airport
SYX	Sanya (Tianya)	China	Sanya Phoenix International Airport
SYY	Stornoway, Western Isles	United Kingdom	Stornoway Airport
SYZ	Shiraz	Iran	Shiraz Shahid Dastghaib International Airport
SZA	Soyo	Angola	Soyo Airport
SZB	Subang	Malaysia	Sultan Abdul Aziz Shah International Airport
SZE	Semera	Ethiopia	Semera Airport
SZF	Samsun	Turkey	Samsun-Çarşamba Airport
SZG	Salzburg	Austria	Salzburg Airport
SZH	Shuozhou	China	Shuozhou Zirun Airport
SZI	Zaysan	Kazakhstan	Zaysan Airport
SZK	Skukuza	South Africa	Skukuza Airport
SZX	Shenzhen	China	Shenzhen Bao'an International Airport
SZY	Szymany	Poland	Olsztyn-Mazury Airport
SZZ	Szczecin(Glewice)	Poland	Solidarity Szczecin–Goleniów Airport
TAB	Scarborough	Trinidad and Tobago	A.N.R. Robinson International Airport
TAC	Tacloban City	Philippines	Daniel Z. Romualdez Airport
TAE	Daegu	South Korea	Daegu International Airport
TAG	Panglao	Philippines	Bohol-Panglao International Airport
TAH	Tanna Island	Vanuatu	Whitegrass Airport
TAI	Taiz	Yemen	Taiz International Airport
TAK	Takamatsu	Japan	Takamatsu Airport
TAL	Tanana	United States	Ralph M Calhoun Memorial Airport
TAM	Ciudad Madero	Mexico	General Francisco Javier Mina International Airport
TAO	Qingdao (Jiaozhou)	China	Qingdao Jiaodong International Airport
TAP	Tapachula	Mexico	Tapachula International Airport
TAS	Tashkent	Uzbekistan	Tashkent International Airport
TAT	Poprad	Slovakia	Poprad-Tatry Airport
TAY	Tartu	Estonia	Tartu Airport
TAZ	Daşoguz	Turkmenistan	Dashoguz International Airport
TBB	Tuy Hoa	Vietnam	Dong Tac Airport
TBG	Tabubil	Papua New Guinea	Tabubil Airport
TBH	Tablas Island	Philippines	Tugdan Airport
TBI	Cat Island	Bahamas	New Bight Airport
TBJ	Tabarka	Tunisia	Tabarka-Aïn Draham International Airport
TBM	Tumbang Samba-Borneo Island	Indonesia	Tumbang Samba Airport
TBN	Fort Leonard Wood	United States	Waynesville-St. Robert Regional Airport-Forney Field
TBO	Tabora	Tanzania	Tabora Airport
TBP	Tumbes	Peru	Captain Pedro Canga Rodríguez International Airport
TBS	Tbilisi	Georgia	Tbilisi International Airport
TBT	Tabatinga	Brazil	Tabatinga International Airport
TBU	Nuku'alofa	Tonga	Fua'amotu International Airport
TBZ	Tabriz	Iran	Tabriz International Airport
TCA	Tennant Creek	Australia	Tennant Creek Airport
TCB	Treasure Cay	Bahamas	Treasure Cay Airport
TCD	Tarapacá	Colombia	Tarapacá Airport
TCG	Tacheng	China	Tacheng Qianquan Airport
TCO	Tumaco	Colombia	La Florida Airport
TCP	Taba	Egypt	Taba International Airport
TCQ	Tacna	Peru	Coronel FAP Carlos Ciriani Santa Rosa International Airport
TCR	Vagaikulam	India	Tuticorin Airport
TCT	Takotna	United States	Takotna Airport
TCZ	Baoshan (Tengchong)	China	Tengchong Tuofeng Airport
TDD	Trinidad	Bolivia	Teniente Av. Jorge Henrich Arauz Airport
TDK	Taldykorgan	Kazakhstan	Taldykorgan Airport
TDS	Sasereme	Papua New Guinea	Sasereme Airport
TDX	Laem Ngop	Thailand	Trat Airport
TEB	Teterboro	United States	Teterboro Airport
TEE	Tébessi	Algeria	Cheikh Larbi Tébessi Airport
TEK	Tatitlek	United States	Tatitlek Airport
TEN	Tongren (Daxing)	China	Tongren Fenghuang Airport
TEQ	Çorlu	Turkey	Tekirdağ Çorlu Airport
TER	Praia da Vitória	Portugal	Lajes Airport
TET	Tete	Mozambique	Tete Airport
TEX	Telluride	United States	Telluride Regional Airport
TEZ		India	Tezpur Airport
TFF	Tefé	Brazil	Tefé Airport
TFI	Tufi	Papua New Guinea	Tufi Airport
TFN	Tenerife	Spain	Tenerife Norte-Ciudad de La Laguna Airport
TFS	Tenerife	Spain	Tenerife Sur Airport
TFU	Chengdu (Jianyang)	China	Chengdu Tianfu International Airport
TGD	Podgorica	Montenegro	Podgorica Airport / Podgorica Golubovci Airbase
TGG	Kuala Terengganu	Malaysia	Sultan Mahmud Airport
TGH	Tongoa Island	Vanuatu	Tongoa Airport
TGJ	Tiga	New Caledonia	Tiga Airport
TGK	Taganrog	Russia	Taganrog Yuzhny Airport
TGM	Recea	Romania	Târgu Mureş Transilvania International Airport
TGO	Tongliao	China	Tongliao Airport
TGQ	Tangará da Serra	Brazil	Tangará da Serra Airport
TGR	Touggourt	Algeria	Touggourt Sidi Madhi Airport
TGT	Tanga	Tanzania	Tanga Airport
TGU	Tegucigalpa	Honduras	Toncontín Airport
TGZ	Tuxtla Gutiérrez	Mexico	Angel Albino Corzo International Airport
THD	Thanh Hóa	Vietnam	Tho Xuan Airport
THE	Teresina	Brazil	Senador Petrônio Portela Airport
THG	Biloela	Australia	Thangool Airport
THL	Tachileik	Myanmar	Tachileik Airport
THN	Trollhättan	Sweden	Trollhättan-Vänersborg Airport
THO	Þórshöfn	Iceland	Þórshöfn Airport
THQ	Tianshui (Maiji)	China	Tianshui Maijishan Airport
THR	Tehran	Iran	Mehrabad International Airport
THS		Thailand	Sukhothai Airport
THU	Pituffik	Greenland	Pituffik Space Base
THX	Turukhansk	Russia	Turukhansk Airport
TIA	Rinas	Albania	Tirana International Airport Mother Teresa
TIE	Tippi	Ethiopia	Tippi Airport
TIF	Taif	Saudi Arabia	Taif International Airport
TIH	Tuherahera	French Polynesia	Tikehau Airport
TIJ	Tijuana	Mexico	General Abelardo L. Rodriguez International Airport
TIM	Timika	Indonesia	Mozes Kilangin Airport
TIN	Tindouf	Algeria	Tindouf Airport
TIQ	Tinian Island	Northern Mariana Islands	Francisco Manglona Borja / Tinian International Airport
TIR	Tirupati	India	Tirupati International Airport
TIU		New Zealand	Timaru Airport
TIV	Tivat	Montenegro	Tivat Airport
TIW	Tacoma	United States	Tacoma Narrows Airport
TIZ	Tari	Papua New Guinea	Tari Airport
TJA	Tarija	Bolivia	Capitan Oriel Lea Plaza Airport
TJG	Tanta-Tabalong	Indonesia	Warukin Airport
TJH	Toyooka	Japan	Konotori Tajima Airport
TJK	Tokat	Turkey	Tokat Airport
TJL	Três Lagoas	Brazil	Plínio Alarcom Airport
TJM	Tyumen	Russia	Roshchino International Airport
TJQ	Tanjung Pandan	Indonesia	H A S Hanandjoeddin International Airport
TJS	Tanjung Selor-Borneo Island	Indonesia	Tanjung Harapan Airport
TJU	Kulob	Tajikistan	Kulob International Airport
TKD	Sekondi-Takoradi	Ghana	Takoradi Airport
TKE	Tenakee Springs	United States	Tenakee Seaplane Base
TKF	Truckee	United States	Truckee Tahoe Airport
TKG	Bandar Lampung	Indonesia	Radin Inten II International Airport
TKJ	Tok	United States	Tok Junction Airport
TKK	Weno Island	Micronesia	Chuuk International Airport
TKM	Taksimo	Russia	Taksimo Airport
TKN	Amagi	Japan	Tokunoshima Airport
TKP		French Polynesia	Takapoto Airport
TKQ	Kigoma	Tanzania	Kigoma Airport
TKS	Tokushima	Japan	Tokushima Awaodori Airport / JMSDF Tokushima Air Base
TKU	Turku	Finland	Turku Airport
TKV	Tatakoto	French Polynesia	Tatakoto Airport
TKX		French Polynesia	Takaroa Airport
TLA	Teller	United States	Teller Airport
TLC	Toluca	Mexico	Adolfo López Mateos International Airport
TLE	Toliara	Madagascar	Toliara Airport
TLH	Tallahassee	United States	Tallahassee International Airport
TLI	Toli Toli-Celebes Island	Indonesia	Sultan Bantilan Airport
TLL	Tallinn	Estonia	Lennart Meri Tallinn Airport
TLM	Zenata	Algeria	Zenata – Messali El Hadj Airport
TLN	Hyères, Var	France	Toulon-Hyères Airport
TLQ	Turpan	China	Turpan Jiaohe Airport
TLS	Toulouse/Blagnac	France	Toulouse-Blagnac Airport
TLT	Tuluksak	United States	Tuluksak Airport
TLU	Santiago de Tolú	Colombia	Golfo de Morrosquillo Airport
TLV	Tel Aviv	Israel	Ben Gurion International Airport
TLY	Plastun	Russia	Plastun Airport
TMC	Radamata	Indonesia	Tambolaka Airport
TME	Tame	Colombia	Gustavo Vargas Airport
TMF	Thimarafushi	Maldives	Thimarafushi Airport
TMG	Tomanggong	Malaysia	Tomanggong Airport
TMH	Tanah Merah	Indonesia	Tanah Merah Airport
TMI	Tumling Tar	Nepal	Tumling Tar Airport
TMJ	Termez	Uzbekistan	Termez Airport
TML	Tamale	Ghana	Yakubu Tali International Airport
TMM	Toamasina	Madagascar	Toamasina Ambalamanasy Airport
TMP	Tampere / Pirkkala	Finland	Tampere-Pirkkala Airport
TMR	Tamanrasset	Algeria	Aguenar – Hadj Bey Akhamok Airport
TMS	São Tomé	São Tomé and Principe	São Tomé International Airport
TMT	Oriximiná	Brazil	Trombetas Airport
TMW	Tamworth	Australia	Tamworth Airport
TMX	Timimoun	Algeria	Timimoun Airport
TNA	Jinan (Licheng)	China	Jinan Yaoqiang International Airport
TNC	Tin City	United States	Tin City Long Range Radar Station Airport
TND	Trinidad	Cuba	Alberto Delgado Airport
TNE	Tanegashima	Japan	New Tanegashima Airport
TNG	Tangier	Morocco	Tangier Ibn Battuta Airport
TNH	Tonghua	China	Tonghua Sanyuanpu Airport
TNJ	Tanjung Pinang-Bintan Island	Indonesia	Raja Haji Fisabilillah International Airport
TNK	Tununak	United States	Tununak Airport
TNN	Tainan (Rende)	Taiwan	Tainan International Airport / Tainan Air Base
TNR	Antananarivo	Madagascar	Ivato International Airport
TOD	Tioman Island	Malaysia	Tioman Airport
TOE	Tozeur	Tunisia	Tozeur Nefta International Airport
TOF	Tomsk	Russia	Tomsk Kamov Airport
TOG	Togiak Village	United States	Togiak Airport
TOL	Toledo	United States	Eugene F. Kranz Toledo Express Airport
TOM	Timbuktu	Mali	Tombouktou Airport
TOS	Tromsø	Norway	Tromsø Airport
TOU	Touho	New Caledonia	Touho Airport
TOW	Toledo	Brazil	Toledo - Luiz Dalcanale Filho Municipal Airport
TOY	Toyama	Japan	Toyama Kitokito Airport
TPA	Tampa	United States	Tampa International Airport
TPE	Taoyuan	Taiwan	Taiwan Taoyuan International Airport
TPI	Tapini	Papua New Guinea	Tapini Airport
TPJ	Taplejung	Nepal	Taplejung Airport
TPP	Tarapoto	Peru	Cadete FAP Guillermo Del Castillo Paredes Airport
TPQ	Tepic	Mexico	Amado Nervo National Airport
TPS	Trapani (TP)	Italy	Vincenzo Florio Airport Trapani-Birgi
TQA	Tasiusaq	Greenland	Tasiusaq Heliport
TQI	Tiniteqilaaq	Greenland	Tiniteqilaaq Heliport
TQO	Tulum	Mexico	Felipe Carrillo Puerto International Airport Tulum
TQR	Tremiti Islands	Italy	San Domino Island Heliport
TRA	Tarama	Japan	Tarama Airport
TRC	Torreón	Mexico	Francisco Sarabia Tinoco International Airport
TRD	Trondheim	Norway	Trondheim Airport, Værnes
TRE	Balemartine, Argyll and Bute	United Kingdom	Tiree Airport
TRF	Sandefjord(Torp)	Norway	Sandefjord Airport, Torp
TRG	Tauranga	New Zealand	Tauranga Airport
TRI	Blountville	United States	Tri-Cities Regional TN/VA Airport
TRK	Tarakan	Indonesia	Juwata International Airport / Suharnoko Harbani AFB
TRN	Caselle Torinese (TO)	Italy	Turin Airport
TRR	Trincomalee	Sri Lanka	China Bay Airport
TRS	Ronchi dei Legionari/Trieste	Italy	Trieste Airport
TRT	Toraja	Indonesia	Toraja Airport
TRU	Trujillo	Peru	Capitán FAP Carlos Martínez de Pinillos International Airport
TRV	Thiruvananthapuram	India	Thiruvananthapuram International Airport
TRW	South Tarawa	Kiribati	Bonriki International Airport
TRZ	Tiruchirappalli	India	Tiruchirappalli International Airport
TSA	Taipei (Songshan)	Taiwan	Taipei Songshan International Airport
TSF	Treviso (TV)	Italy	Treviso Airport
TSJ	Tsushima	Japan	Tsushima Airport
TSM	Taos	United States	Taos Regional Airport
TSN	Tianjin	China	Tianjin Binhai International Airport
TSR	Timişoara	Romania	Timișoara Traian Vuia International Airport
TSS	New York	United States	East 34th Street Heliport
TST	Trang	Thailand	Trang Airport
TSV	Townsville	Australia	Townsville Airport / RAAF Base Townsville
TTA	Tan Tan	Morocco	Tan Tan Airport
TTE	Ternate	Indonesia	Sultan Babullah Airport
TTJ	Tottori	Japan	Tottori Sand Dunes Conan Airport
TTN	Ewing Township	United States	Trenton Mercer Airport
TTS	Tsaratanana	Madagascar	Tsaratanana Airport
TTT	Taitung City	Taiwan	Taitung Airport
TTU	Tétouan	Morocco	Sania Ramel Airport
TTW	Tissamaharama	Sri Lanka	Tissa Tank Waterdrome
TUA	Tulcán	Ecuador	Lieutenant Colonel Luis A. Mantilla International Airport
TUB		French Polynesia	Tubuai Airport
TUC	San Miguel de Tucumán	Argentina	Teniente Benjamín Matienzo International Airport
TUF	Tours, Indre-et-Loire	France	Tours Val de Loire Airport
TUG	Tuguegarao City	Philippines	Tuguegarao Airport
TUI	Turaif	Saudi Arabia	Turaif Domestic Airport
TUK	Turbat	Pakistan	Turbat International Airport
TUL	Tulsa	United States	Tulsa International Airport
TUN	Tunis	Tunisia	Tunis Carthage International Airport
TUO	Taupo	New Zealand	Taupo Airport
TUP	Tupelo	United States	Tupelo Regional Airport
TUR	Tucuruí	Brazil	Tucuruí Airport
TUS	Tucson	United States	Tucson International Airport
TUU	Tabuk	Saudi Arabia	Prince Sultan bin Abdulaziz International Airport
TVC	Traverse City	United States	Cherry Capital Airport
TVF	Thief River Falls	United States	Thief River Falls Regional Airport
TVS	Tangshan (Fengrun)	China	Tangshan Sannühe Airport
TVT	Tashkent	Uzbekistan	Tashkent-Khumo International Airport
TVU	Matei	Fiji	Matei Airport
TVY	Dawei	Myanmar	Dawei Airport
TWA	Twin Hills	United States	Twin Hills Airport
TWC	Tumxuk	China	Tumxuk Tangwangcheng Airport
TWF	Twin Falls	United States	Joslin Field Magic Valley Regional Airport
TWT	Bongao	Philippines	Sanga Sanga Airport
TWU	Tawau	Malaysia	Tawau Airport
TXE	Takengon	Indonesia	Rembele Airport
TXK	Texarkana	United States	Texarkana Regional Airport (Webb Field)
TXN	Huangshan	China	Huangshan Tunxi International Airport
TYF	Torsby	Sweden	Torsby Airport
TYL	Talara	Peru	Captain Victor Montes Arias International Airport
TYN	Taiyuan	China	Taiyuan Wusu International Airport
TYR	Tyler	United States	Tyler Pounds Regional Airport
TYS	Knoxville/Maryville	United States	McGhee Tyson Airport
TZA	Belize City	Belize	Sir Barry Bowen Municipal Airport
TZL	Dubrave Gornje	Bosnia and Herzegovina	Tuzla International Airport
TZN	Andros	Bahamas	Congo Town Airport
TZX	Trabzon	Turkey	Trabzon International Airport
UAH	Ua Huka	French Polynesia	Ua Huka Airport
UAI	Suai	Timor-Leste	Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport
UAK	Narsarsuaq	Greenland	Narsarsuaq Airport
UAP	Ua Pou	French Polynesia	Ua Pou Airport
UAQ	San Juan	Argentina	Domingo Faustino Sarmiento Airport
UAR	Bouarfa	Morocco	Bouarfa Airport
UBA	Uberaba	Brazil	Mário de Almeida Franco Airport
UBB	Mabuiag Island	Australia	Mabuiag Island Airport
UBJ	Ube	Japan	Yamaguchi Ube Airport
UBN	Ulaanbaatar (Sergelen)	Mongolia	Ulaanbaatar Chinggis Khaan International Airport
UBP	Ubon Ratchathani	Thailand	Ubon Ratchathani Airport
UCB	Ulanqab	China	Ulanqab Jining Airport
UCT	Ukhta	Russia	Ukhta Airport
UDI	Uberlândia	Brazil	Ten. Cel. Aviador César Bombonato Airport
UDJ	Uzhhorod	Ukraine	Uzhhorod International Airport
UDR	Udaipur	India	Maharana Pratap Airport
UEL	Quelimane	Mozambique	Quelimane Airport
UEO	Kumejima	Japan	Kumejima Airport
UET	Quetta	Pakistan	Quetta International Airport
UFA	Ufa	Russia	Ufa International Airport
UGA	Bulgan	Mongolia	Bulgan Airport
UGC	Urgench	Uzbekistan	Urgench International Airport
UGI	San Juan	United States	San Juan /Uganik/ Seaplane Base
UGU	Bilogai	Indonesia	Bilorai Airport
UIB	Quibdó	Colombia	El Caraño Airport
UIH	Quy Nohn	Vietnam	Phu Cat Airport
UII	Utila Island	Honduras	Utila Airport
UIN	Quincy	United States	Quincy Regional Airport Baldwin Field
UIO	Quito	Ecuador	Mariscal Sucre International Airport
UIT	Jabor Jaluit Atoll	Marshall Islands	Jaluit Airport
UJE	Ujae Atoll	Marshall Islands	Ujae Atoll Airport
UKB	Kobe	Japan	Kobe Airport
UKE	Bhawanipatna	India	Utkela Airport
UKG	Ust-Kuyga	Russia	Ust-Kuyga Airport
UKK	Ust-Kamenogorsk (Oskemen)	Kazakhstan	Oskemen International Airport
UKX	Ust-Kut	Russia	Ust-Kut Airport
ULG	Ölgii	Mongolia	Ölgii Mongolei International Airport
ULH	Al-Ula	Saudi Arabia	Al-Ula International Airport
ULK	Lensk	Russia	Lensk Airport
ULO	Ulaangom	Mongolia	Ulaangom Airport
ULP		Australia	Quilpie Airport
ULU	Gulu	Uganda	Gulu Airport
ULV	Ulyanovsk	Russia	Ulyanovsk Baratayevka Airport
ULY	Cherdakly	Russia	Ulyanovsk Vostochny Airport
ULZ	Uliastai	Mongolia	Donoi Airport
UMD	Uummannaq	Greenland	Uummannaq Heliport
UME	Umeå	Sweden	Umeå Airport
UMS	Ust-Maya	Russia	Ust-Maya Airport
UMU	Umuarama	Brazil	Orlando de Carvalho Airport
UNA	Una	Brazil	Una-Comandatuba Airport
UNG	Kiunga	Papua New Guinea	Kiunga Airport
UNI	Union Island	Saint Vincent and the Grenadines	Union Island International Airport
UNK	Unalakleet	United States	Unalakleet Airport
UNN	Ranong	Thailand	Ranong Airport
UOL	Buol	Indonesia	Buol - Pogogul Airport
UPG	Makassar	Indonesia	Sultan Hasanuddin International Airport
UPN	Uruapan	Mexico	Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport
URA	Uralsk	Kazakhstan	Manshuk Mametova International Airport
URC	Ürümqi	China	Ürümqi Tianshan International Airport
URE	Kuressaare	Estonia	Kuressaare Airport
URG	Uruguaiana	Brazil	Rubem Berta Airport
URJ	Uray	Russia	Uray Airport
URS	Kursk	Russia	Kursk East Airport
URT	Surat Thani	Thailand	Surat Thani Airport
URY	Gurayat	Saudi Arabia	Gurayat Domestic Airport
USA	Concord	United States	Concord-Padgett Regional Airport
USH	Ushuaia	Argentina	Ushuaia - Malvinas Argentinas International Airport
USJ	Usharal	Kazakhstan	Usharal Airport
USK	Usinsk	Russia	Usinsk Airport
USM	Na Thon (Ko Samui Island)	Thailand	Samui International Airport
USN	Ulsan	South Korea	Ulsan Airport
USR	Ust-Nera	Russia	Ust-Nera Airport
UST	St Augustine	United States	Northeast Florida Regional Airport
USU	Coron	Philippines	Francisco B. Reyes (Busuanga) Airport
UTH	Udon Thani	Thailand	Udon Thani International Airport
UTK	Utirik Island	Marshall Islands	Utirik Airport
UTN	Upington	South Africa	Upington Airport
UTO	Utopia Creek	United States	Indian Mountain LRRS Airport
UTP	Rayong	Thailand	U-Tapao–Rayong–Pattaya International Airport
UTT	Mthatha	South Africa	K. D. Matanzima Airport
UUA	Bugulma	Russia	Bugulma Airport
UUD	Ulan Ude	Russia	Baikal International Airport
UUS	Yuzhno-Sakhalinsk	Russia	Yuzhno-Sakhalinsk International Airport
UVE	Ouvéa	New Caledonia	Ouvéa Airport
UVF	Vieux Fort	Saint Lucia	Hewanorra International Airport
UVI	União da Vitória	Brazil	José Cleto Airport
UYL	Nyala	Sudan	Nyala Airport
UYN	Yulin	China	Yulin Yuyang Airport
UYU	Quijarro	Bolivia	Joya Andina International Airport
UZR	Urzhar	Kazakhstan	Urzhar Airport
VAA	Vaasa	Finland	Vaasa Airport
VAI	Vanimo	Papua New Guinea	Vanimo Airport
VAK	Chevak	United States	Chevak Airport
VAL	Valença	Brazil	Valença Airport
VAM	Maamigili	Maldives	Villa International Airport Maamigili
VAN	Van	Turkey	Van Ferit Melen Airport
VAO	Suavanao	Solomon Islands	Suavanao Airport
VAQ	Vanavara	Russia	Vanavara Airport
VAR	Varna	Bulgaria	Varna Airport
VAS	Sivas	Turkey	Sivas Nuri Demirağ Airport
VAV	Vava'u Island	Tonga	Vava'u International Airport
VAW	Vardø	Norway	Vardø Airport, Svartnes
VBS	Montichiari (BS)	Italy	Brescia Gabriele d'Annunzio Airport
VBV	Vanua Balavu	Fiji	Vanua Balavu Airport
VBY	Visby	Sweden	Visby Airport
VCA	Can Tho	Vietnam	Can Tho International Airport
VCE	Venezia (VE)	Italy	Venice Marco Polo Airport
VCL	Tam Nghĩa	Vietnam	Chu Lai Airport
VCP	Campinas	Brazil	Viracopos International Airport
VCS	Con Dao	Vietnam	Con Dao Airport
VCT	Victoria	United States	Victoria Regional Airport
VDC	Vitória da Conquista	Brazil	Glauber de Andrade Rocha Airport
VDE	El Hierro Island	Spain	El Hierro Airport
VDH	Dong Hoi	Vietnam	Dong Hoi Airport
VDM	Viedma / Carmen de Patagones	Argentina	Gobernador Castello Airport
VDO	Van Don	Vietnam	Van Don International Airport
VDS	Vadsø	Norway	Vadsø Airport
VDZ	Valdez	United States	Valdez Pioneer Field
VEE	Venetie	United States	Venetie Airport
VEL	Vernal	United States	Vernal Regional Airport
VEO	Severo-Yeniseysk	Russia	Severo-Yeniseysk Airport
VER	Veracruz	Mexico	General Heriberto Jara International Airport
VFA	Victoria Falls	Zimbabwe	Victoria Falls International Airport
VGA	Vijayawada	India	Vijayawada International Airport
VGO	Vigo	Spain	Vigo Airport
VHM	Vilhelmina	Sweden	Vilhelmina South Lapland Airport
VHV	Verkhnevilyuisk	Russia	Verkhnevilyuisk Airport
VIE	Vienna	Austria	Vienna International Airport
VIG	El Vigía	Venezuela	Juan Pablo Pérez Alfonso Airport
VII	Vinh	Vietnam	Vinh Airport
VIJ	Spanish Town	British Virgin Islands	Virgin Gorda Airport
VIL	Dakhla	Western Sahara (disputed territory)	Dakhla Airport
VIT	Alava	Spain	Vitoria Airport
VIX	Vitória	Brazil	Eurico de Aguiar Salles International Airport
VJB	Xai-Xai	Mozambique	Xai-Xai Chongoene Airport
VKG	Rach Gia	Vietnam	Rach Gia Airport
VKO	Moscow	Russia	Vnukovo International Airport
VKT	Vorkuta	Russia	Vorkuta Airport
VLC	Valencia	Spain	Valencia Airport
VLD	Valdosta	United States	Valdosta Regional Airport
VLI	Port Vila	Vanuatu	Bauerfield International Airport
VLL	Valladolid	Spain	Valladolid Airport
VLN	Valencia	Venezuela	Arturo Michelena International Airport
VLS	Epi Island	Vanuatu	Valesdir Airport
